"","X","screen_name","text","location"
"3576",3576,"PolitikMasFina","i am pretty sure i am dying btw. I'd rather have the flu than this stomach virus","Tennessee, USA"
"3577",3577,"CGDuck5","@RealJamesWoods When I worked for a major oil company, you could lose your annual raise if you took sick leave. We passed around every cold and flu virus regularly. Stupid stupid corporate policy.","Nevada, USA"
"3578",3578,"sarahmichele83","@MelissaMajoriax Ugh. I just had body aches &amp; no appetite. They tested for flu, I requested them test for strep, too, &amp; ultimately they decided “stomach virus”. Yeah whatever.","Norman, OK"
"3579",3579,"sarahmichele83","@MelissaMajoriax I was DYING two weeks ago, body aches like the flu or something &amp; they told me I had a stomach virus. I’m like https://t.co/oCv1EOBYkG","Norman, OK"
"3580",3580,"dukeraleigh","If you are planning to visit the hospital, please be aware that flu restrictions are in place. These restrictions, a response to an increase in flu-like activity across NC, are designed to minimize the spread of the flu virus. Learn more: https://t.co/h63iQJNwGb  #fightflu https://t.co/MIpD8PpTRK","Raleigh, NC"
"3581",3581,"johndissauer","The #flu virus is running widespread around most of the country according to the latest data from @CDCgov. #INwx https://t.co/GZ77uvrAEQ","Indianapolis, IN"
"3582",3582,"fieldsfam1","Anyone dealing with high fever (102-103) but strep and flu text negative? Is there a bad virus going around?","Augusta County, Virginia"
"3583",3583,"CaringHealthSC","Know the difference between the flu and a stomach virus! @MayoClinic has great advice here: https://t.co/eOdniwXjnS","Columbia, SC"
"3584",3584,"NealBTomlinson","@EmilyGross1 @JoeBunnies @jen_myPsalms182 @washingtonpost The fact is that they CDC is wrong 70% of the time they predict what strain of flu is going to go arould. Yoh know vacancies aren't immediately effective, right? So all babies are subject to catching a virus on their way to get shots. Your logic is flawed.","Richmond, TX"
"3585",3585,"WillowConner","When ppl dont vaccinate, your kid is making a hybrid of the disease (i.e flu virus or the cold) and it makes it hard for kids who are vaccinated to stay healthy because the vaccine they got doesnt fight the new virus. https://t.co/sjtF6OHFXw","Houston, Texas"
"3586",3586,"Importantnotimp","CRISPR could help protect us from viruses like the flu and HIV, but hey that would require believing in viruses, isn't that right, Washington/Colorado/Italy?!?!? #crispr #virus #influenza #HIV #immunity #vaccines
https://t.co/vGDnA7Vija","Earth"
"3587",3587,"GurpreetDhami11","Bat flu virus uses same receptor to infect many species. https://t.co/bBrOb3ht39","Canada"
"3588",3588,"DrMartinCDC","Last week, we welcomed partners from @INSColombia to our Atlanta headquarters to enhance our collaboration to prevent, detect, and respond to health threats, including measles, malaria, Zika virus, and flu. https://t.co/XG5QZO2UzQ","Atlanta, GA"
"3589",3589,"SenpaiRigel","@King_mindNsoul @breezy__briii Dude that’s how vaccines work lmao

They give you a dormant, inactive strain of the virus for your body’s immune system to build a resistance to it. 

Have fun letting your kid die of measles/polio/tetanus/the various types of flu lmao that’s on you","Los Angeles, CA"
"3590",3590,"ThomasGaulkin","""Mammal-transmissible bird flu research poses a real danger of a worldwide pandemic that could kill human beings on a vast scale."" Killer virus escapes lab, threatens millions—only in the movies, right? WRONG. 

https://t.co/rrUlj1Dlp1","Chicago, IL"
"3591",3591,"ThomasGaulkin","Probability of an accidental release of a highly pathogenic avian flu virus leading to a deadly pandemic: 15 percent. Probability that at least one lab will release it into the world in the next 10 years: 20 percent and climbing.

""We have an alarming situation.""","Chicago, IL"
"3592",3592,"JZ_Flair","@_brothermesoft Lol. I appreciate it. This damn virus/flu got me sapped...","North Carolina"
"3593",3593,"irritatedbash","No strep or flu, just a virus! <U+0001F92A>","STL"
"3595",3595,"beckuchac","In a dry room, 60% of the virus still survived 23 hours after it was “coughed” into the air.

Humidifiers prevent the flu, alleviate asthma, allergies and dry coughs, reduce snoring, heal dry skin and rejuvenate houseplants. Here's why you should be... https://t.co/PQsbJCqvd5","Las Vegas, NV"
"3596",3596,"gumleet","I think I'm definitely passing some sort of stomach virus. Thankful it's not presenting full on with flu or something, but holy shit my guts..","Virginia, USA"
"3597",3597,"drjonwise","In a dry room, 60% of the virus still survived 23 hours after it was “coughed” into the air.

Humidifiers prevent the flu, alleviate asthma, allergies and dry coughs, reduce snoring, heal dry skin and rejuvenate houseplants. Here's why you should be... https://t.co/HRTQXvWO8i","Las Vegas, NV "
"3598",3598,"abtassociates","Abt’s Sarah Ball is part of a #globalcommunity of researchers invested in #FluResearch. 

Learn how she’s working to disseminate #vaccines faster than the #flu virus:: https://t.co/XJqoKlSrNA #FightFlu https://t.co/FXtGsOTO50","Cambridge, Massachusetts"
"3599",3599,"ELFPGeorgia","FACTS about the flu shot: the flu vaccine is made from an inactivated virus that cannot give you the flu. Everyone 6 months or older should get the flu shot every year. The flu hospitalized over 960,000 people in 2018. It's never too late to get your flu shot. https://t.co/QLHiY8bMOj","McDonough, GA"
"3600",3600,"IlonaBaumhofer","In a dry room, 60% of the virus still survived 23 hours after it was “coughed” into the air.
Humidifiers prevent the flu, alleviate asthma, allergies and dry coughs, reduce snoring, heal dry skin and rejuvenate houseplants.
https://t.co/c0yXLh44Iy","Kansas City, MO"
"3601",3601,"Daniel_G7610","@__saranotsarah Tylenol/Motrin and plenty of fluids. He may have some type of virus. My son went to the doctor twice in a week first time he tested negative for flu and strep next time they told us he had a virus.","The Great State of TEXAS"
"3602",3602,"kmcooley","... and now Semaj. I’ve always been the sick kid cuddler, so naturally my <U+2764><U+FE0F> hurts because I can’t snuggle them now. We’ve been through so much together from the flu to the Coxsackie virus. <U+0001F494> #AnotherKidDown #Flu https://t.co/fQ9ufYviXS","Mississippi, USA"
"3603",3603,"leadernewspaper","#follow #retweet Cheltenham festival boost as McCain returns after equine flu virus - https://t.co/hNDABB2XU8 https://t.co/9C76XL3M4K","Spain"
"3605",3605,"malone316","It’s been a few days, one of us was due for an ER visit...

Ro squished her fingers in a door.
No break, just a REALLY ouchie couple of fingers...

By the way masks were to prevent the flu and or zombie virus that apparently the ER was dripping with today.","Decorah, Ia"
"3608",3608,"ohiodisneydad","@DLoesch Yikes. Prayers for a speedy recovery. My wife and daughter have a ""flu like"" virus right now. Tamiflu doesn't help. Just has to run it's course. They are miserable","Ohio, USA"
"3609",3609,"Juan_two_3_4","Damn the flu virus is out here!","North Bergen NJ"
"3611",3611,"NBCNewYork","A family who lost their seemingly healthy 6-year-old daughter to the flu -- one of three New Jersey children last year to die from the virus -- is still searching for answers https://t.co/O1LqHV0tLO","New York, NY"
"3615",3615,"TheLegendAi","@JABcomix Comparing zombie virus to the flu is not equivocal. It's more like aids. Aids is transferable, but not removable. Your immune system can fight the flu by itself, but also preventable with a flu shot. The shot only contains a dead version that helps your immune system fight flu's","Riverdale, CA"
"3616",3616,"TheLegendAi","@JABcomix As in we we all have it? No. But like you say how there is no cure for the zombie virus, there is no cure for aids. If you have it and get kids, it can pass down to them. With the flu it comes and goes all the time, while also preventable unlike the zombie virus.","Riverdale, CA"
"3617",3617,"sryiwasclimbing","@XBeraX @J4CKMULL if earth is having the flu, we are the flu virus.","California, USA"
"3618",3618,"MrsDarlingWifey","Just an update. My mom ended up going to the dr and tested negative for the flu. Dr says it’s a stomach virus and basically to wait it out. Both kids went to bed easily tonight so let’s pray they sttn and feel better tomorrow.","Texas"
"3619",3619,"cjp_photos","Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done to defeat it once and for all. https://t.co/eVDbmVAxtk","nyc"
"3620",3620,"fredhutch","Dr. Jesse Bloom and other infectious disease experts at Fred Hutch share efforts to create more effective flu vaccines, a tough challenge given how quickly the virus evolves. https://t.co/c3IhyPpPdQ","Seattle"
"3622",3622,"daschaser","Having the flu blows, gang if you have a fever stay home or heck even if you think you might be sick , Missing 2 days of seeing your physical therapist is far better than sharing your virus with the whole clinic and your PT having to call in to work 
#yousickyyoustayhome","Johnson City, TN"
"3623",3623,"DrCJohns","Louder, 4 the people in the back-
Reviewing this again. You don’t necessarily need a #flu test to diagnose influenza. When it’s widespread, getting a diagnosis of “flu” or “virus” or “ILI” without a test isn’t automatically bad #medicine if it’s not going to change therapy.
Thx.","Annapolis, MD"
"3624",3624,"zoeeedayne","@cantusaliena Even with the shots the flu virus mutates so fast it’s scary, hoping it’s not a super virus cuz that’s never fun","Natchitoches, LA"
"3625",3625,"DungeonPagan","So just found out my ""adopted"" grandson (not blood related but I love that little dude and his mom calls us mom and dad) is in the hospital with the human metapnuenovirus (which is related to bird flu). Found out the rest of us adults can carry said virus for up to 2 weeks...ugh","Spokane, WA"
"3626",3626,"AnnaISDCTE","Virus model gallery walk in Principles of Health Science last week. Learning about viruses during flu season as a precursor to our infection control unit. 

#CTEMonth
#GreatWork
#proudtobeAnnaISD","Anna, TX"
"3627",3627,"AnnaISDCTE","Virus model gallery walk in Principles of Health Science last week. Learning about viruses during flu season as a precursor to our infection control unit. 

#CTEMonth
#GreatWork
#proudtobeAnnaISD https://t.co/FWGvtJzBYa","Anna, TX"
"3628",3628,"CrazyRxMan","5 ways to combat flu in your home
https://t.co/Y2BpCyAlaT","United States"
"3629",3629,"bigthink","Adjusting your diet can help protect against the influenza virus, and even prevent a secondary infection: https://t.co/npaZR77TTL https://t.co/v6KyuydV1w","New York, NY"
"3630",3630,"ASBMB","""Influenza’s structure and status as an RNA-negative #virus make it friendly to the mutations that let it evade vaccines."" —John Arnst (@ArnstJohn), ASBMB Today's science writer

*Listen to the audio version of the story: https://t.co/HeWfATkzxk.

https://t.co/671u61Xgql","Rockville, Maryland"
"3631",3631,"RVNA_CT","The Flu virus remains widespread in Connecticut. It’s not too late to vaccinate. RVNA has flu shots available Monday - Friday 9 am - 4pm.  Call 203-438-5555 for more information.… https://t.co/LZ0X7DSMXc","Western Connecticut"
"3632",3632,"HasbroChildrens","It's flu season! We're asking that children under 12 refrain from visiting inpatients of the hospital. Like other pediatric hospitals, we implemented this to prevent the spread of infections due to respiratory viruses. https://t.co/p42zkXOR3I #Providence #RI https://t.co/xZfGaAMDWB","Providence, RI"
"3633",3633,"smjyoti","Researchers can watch a flu virus bounce around the surface of a cell, forming and breaking bonds as it infects - https://t.co/gzwNWbYMwf","Bay Area, CA"
"3634",3634,"casercat","@bobsaget By the way, its literally impossible to get the flu from the vaccine because the virus is attenuated before being used. That's like saying you posted this ignorant tweet using a piece of a computer.","Wonderland"
"3635",3635,"natty4bumpo","Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done to defeat it once and for all. https://t.co/hRzGKHjEIu","Chattanooga, TN, USA"
"3636",3636,"OR4MedFreedom","@rlamartini @kuriousmind93 @drfixus @LisaCostelloWV @vaccinepapers @picphysicians @delbigtree @ICANdecide If you get the flu despite being vaccinated, you will be shedding the flu virus at increased rates: “We observed 6.3 times more aerosol shedding among cases with vaccination in the current and previous season compared with having no vaccination in those two seasons.” 2017 PNAS.","Oregon"
"3637",3637,"breannamariaaa","Y’all better be careful out there, there’s literally a virus that mimicking the flu but is not the flu &amp; ofc there’s no vaccine <U+0001F97A><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>","California, USA"
"3638",3638,"cenmag","A new combo of analytical techniques offers a way to count how many interactions a single virus’s surface proteins have with cell surface sugars—and reveals an unexpected effect of a common flu medication, zanamivir. Via @acsnano: https://t.co/o2GGkcqDHd","Washington DC"
"3640",3640,"ripe_avocado","Why are you scared of the flu? If you’re healthy, your immune system is highly unlikely to not repel/fight the virus. I’ve never had a bad flu. Maybe a runny nose and small cough but never this “scary” flu you guys are all poisoning yourself to keep awAy. ¿","Canada "
"3641",3641,"SadieTrippoli","Both rotavirus and oral polio vaccines can shed the vaccine strain of virus. (Oral polio not given in USA anymore, but given in India.)

Flumist can shed too (an attenuated strain of flu virus that is only active in the nasal passages). https://t.co/Sq1iTVcY9P","Texas"
"3642",3642,"CitizenSullivan","Katya and I have spent the last few days fighting off the flu/cold/Captain Tripps virus. Slowly returning to some sort of physical functionality.","Manchester, NH"
"3643",3643,"MDCustomRx","This flu season is in full swing, with millions of people in North America having been struck by a strain of the flu virus this season. Protect yourself from the flu by washing your hands and asking our pharmacists how we can help you support your immune health. https://t.co/WmpqBUtaI4","Brookfield, WI"
"3644",3644,"millenniumrx","This flu season is in full swing, with millions of people in North America having been struck by a strain of the flu virus this season. Protect yourself from the flu by washing your hands and asking our pharmacists how we can help you support your immune health. https://t.co/2npnjD99O6","Winter Park, FL"
"3645",3645,"NASciencesTeam","The current flu season is far from over. However, the Vaccine Effectiveness against respiratory virus infection showed to be about 46%. Friends, please get vaccinated 
https://t.co/tKVq1NXUYL","Scottsdale, AZ"
"3646",3646,"MaddieCutcliffe","@BBeam_o @Veronicaa_Gee Vaccines expose your body to incomplete versions of the virus so your immune system can recognize the threat. The symptoms you feel are NOT flu symptoms, they are an immune response to having foreign (yet benign) molecules in your body.","Venus"
"3647",3647,"InfectDisNews","The flu vaccine has been 47% effective overall this season in the United States, including 46% effective against the predominant circulating virus, influenza A(H1N1), but has provided “limited to no” protection in older adults. @CDCgov https://t.co/h4XqAaK9A1 https://t.co/zyb3UTaXxV","Thorofare, NJ"
"3648",3648,"karr_pe","@Clevecarole No pneumonia or other secondary infection, so that's good. Just a tough flu virus that has to run its course.","Cleveland, Ohio"
"3649",3649,"DakiniDarkstar","@ZebulonVirginia The vast majority of current vaccines do not contain mercury (childhood vaccines except for the flu shot are mercury free, &amp; have been for quite some time). Vaccine adjuvants actually increase effectiveness while allowing for a less virulent base (ie: less virus, dead virus).","California, USA"
"3650",3650,"InfectiousJK","@Takethatdoctors 1) flushots are inactive, they literally cannot give you the flu. 
2) see #1. 
3) see #2. 
4) Incubation for influenza virus is about 2 days. Bob got sneezed on by someone the day before his shot.","Minneapolis/St. Paul, MN"
"3652",3652,"ELMonikaBell","<U+0001F4E3> Gizmo of the Week! <U+0001F4E3> It's flu season <U+0001F927> so after you wash your hands, fire up your computer, and learn more about viruses with #ELGizmos!  Students see the different stages of viruses with the Virus Lytic Cycle Gizmo. #EdTech #ScienceEd #Biology #Lysis https://t.co/syju8VZGX5 https://t.co/6fj1RkS3wG","Fort Lauderdale, FL"
"3653",3653,"CharaoEnglish","@maforoba2 If I remember correctly, I think it is “the” flu because it’s the actual name of the virus. If you say “the common cold,” then you would need the article for it as well.

“Strep” is short for “Streptococcus,” so I’m not sure why we don’t have an article here.

Please feel better!","United States"
"3654",3654,"HSELive","Influenza is a severe virus that comes on suddenly and makes you feel very unwell. You need your bed, not an antibiotic. Read your flu timeline, and then get advice on what to do https://t.co/4RSPpsIUxF  #getadvicegetbetter https://t.co/cmVqwNqDxj","Ireland"
"3655",3655,"narindergrewal","N95 Respirators Don't Offer Full Protection From Flu Virus, Study Finds
WakeForest #MERS #Influenza 
https://t.co/6OHemdtfT9’t-Offer-Full-Protection-From-Flu-Virus/54184","Valencia, CA"
"3657",3657,"anesthesianews","N95 Respirators Don't Offer Full Protection From Flu Virus, Study Finds
@WakeForest #MERS #Influenza 
https://t.co/8HzTwc5JB5’t-Offer-Full-Protection-From-Flu-Virus/54184","New York"
"3659",3659,"vintage_finesse","i can’t believe i thought i had the flu <U+0001F602><U+0001F602> i kept telling my friends like yeah issa stomach virus i’m going to the doctor to get it treated <U+0001F602><U+0001F602><U+0001F602>","Akron, OH"
"3660",3660,"LEAPLLCDC","Just as there is no way of escaping the change of seasons, neither is there a way to hide from the seasonal flu. But there are things you can do to help prevent the virus from visiting your respiratory tract. Find out here: https://t.co/5QniPWEOnR #leapintoaction @leapllcdc https://t.co/NtNRqTSDKJ","Washington, D.C."
"3661",3661,"FennerMichelle","We have a house full of flu/virus. We’ve had flu shots so don’t start on me. This sucks. I held out, they all had it. Until this morning. <U+0001F61E>","United States"
"3662",3662,"SheSellsShells","Me:
My body after fighting off the flu, a virus and three skin infections in under two months: wouldn’t it be a shame, if your lymph nodes got infected <U+0001F608>","Australia"
"3664",3664,"HaydenHueburger","Somebody end my suffering... I’ve been out of commission for 7 days with a virus, ear infection, and now the flu... all on top of the other <U+0001F912><U+0001F62D> it’s week 8 and I don’t have time for this <U+0001F629><U+0001F629><U+0001F629><U+0001F629>","University of Oregon"
"3665",3665,"TheNOWTeam","https://t.co/LPF7vMDOQN Things I Love Sunday#DIY https://t.co/FiXBJ7kfxy

Oh man, I was out for the count for several days last week due to a stomach flu sort of thing, but I’m sure by the time you read this I’ll be fully back to health! Nothing like a virus to make you apprec…","Brandon, Florida"
"3666",3666,"kimberlyy_riley","@hxotwod You mean they Inject a dead virus or a virus that is barely alive so your body knows how to attack and fight it. All flu shots are dead virus’s. Most vaccines are dead virus’s injected into you. You physically can’t carry a dead virus and transmit a dead virus to someone else. <U+0001F481><U+0001F3FC><U+200D><U+2640><U+FE0F>","Two Harbors, MN"
"3670",3670,"DuenoTatiana","Working with kids is so great...until one of your kids has a virus, one has the flu and the other pink eye...what is happening right now?<U+0001F637>","Lancaster, PA"
"3672",3672,"PrincessWifey13","@Sunset_SC2 Go to the DR to and asked to be tested for the flu. I was sick from Christmas through Feb and I had 2 different flu virus strains! And I had a darn flu shot","California, USA"
"3673",3673,"meghanmongillo","My baby has the flu! Yes, he got a flu shot. The doctor said that the shot isn’t stopping the virus but it is lessening the symptoms. (He’s one of a handful of confirmed cases at his daycare so it’s going around) @Local12 https://t.co/HXpABZVCn5","Cincinnati, Ohio"
"3674",3674,"redpenmamapgh","@antiangie Parasites, virus, fungus, and bacteria. That is what I am learning. and that flu during pregnancy has been associated with brain and nervous system disorders. <U+0001F914>","Outside of Pittsburgh"
"3675",3675,"over_it_mtl","@DOwOgler @kris_pyyyyy They protect more against the flu. A pregnancy is not a virus you just catch. With all the women's lib crap and they still pretend they can't protect against an unwanted pregnancy???","Montréal, Québec"
"3676",3676,"Inveni_AI","The #Influenza virus kills tens of thousands of people per year in the US alone. Researchers are using #AI to better understand the flu in order to create more effective vaccines. #Healthcare #ML #Innovation #Technology
https://t.co/WJ7dJVB8XX","Connecticut, USA"
"3677",3677,"Lolipoplue","Day 3 of this flu like virus i think its kinda gone but oh MAN does my back and chest hurt. Everything HURTS ugh and so much makeup hw I gotts do <U+0001F62D> excuse me while i go die in a corner now #collegelife #spoonie #sick #tired","Chicago"
"3678",3678,"PAHealthDept","If you touch a surface with the #flu virus on it and then touch your eyes, nose or mouth you can get the flu. Prevent the spread of flu by not touching your face, cleaning surfaces regularly and washing your hands frequently! https://t.co/ILfo6DQZAE","Harrisburg, PA"
"3680",3680,"SC_CT_RWA","#Flu season is winding down, but it’s not behind us yet. Whether you have the flu or are fending it off, it’s critical to drink lots of tap water and stay hydrated.
https://t.co/nC0pmzsS4q","New Haven, CT"
"3681",3681,"jameswestdds","We're almost out of #flu season.  While you typically can't get sick from the same virus twice, its still a good idea to change your #toothbrush out regularly. https://t.co/9rc0pCR6sX","Houston, TX"
"3682",3682,"famfightflu","As flu season continues, @US_FDA and @WHO delay the 2019-2020 flu #vaccine recommendations until late March due to an evolving flu virus. https://t.co/KK38risDmD #FightFlu","Arlington, VA"
"3683",3683,"famfightflu","Honored to have our Board Member, Jennifer Miller, included in this 3 part series highlighting the fight against the deadly #flu virus via @PeiSzeCheng4NY @nbcnewyork https://t.co/xJitJcRciC The Miller family knows the dangers of #flu after almost losing their daughter Caroline.","Arlington, VA"
"3684",3684,"famfightflu","Seriously, as if we didn't have enough #flu to worry about! Bats have been identified as a reservoir for a new type of influenza virus that could potentially attack the cells of humans and livestock. https://t.co/GPxH73ShKE","Arlington, VA"
"3685",3685,"famfightflu","#ACIP #flu update: @WHO has made their recommendation for flu virus selection for the 2019-2020 influenza season. A change from this current season. #fightflu https://t.co/YRC2CB0sD5","Arlington, VA"
"3686",3686,"famfightflu","Interesting #ACIP flu update explains how H1N1 virus predominated across the U.S. this season, except in Southeast region which saw mostly H3N2. Now, for past 3 weeks H3N2 has been increasing across the nation, proving that no one can ""predict"" what #flu will do each season.","Arlington, VA"
"3687",3687,"maddisunstoll_","@kaleighhenry0 literally same. ive had the flu, a stomach virus and 2 really bad colds in less than a month and a half. i don't know what to do <U+0001F602>","Lexington, SC"
"3688",3688,"CoercedTaxSlave","@Awithonelison @ChipQuasney @cspan @RandPaul @SenRandPauI Many vaccines are not designed to prevent transmission so even if you don't get symptoms, you can transmit or spread the virus you are vaccinated against to others and infect others. I am not specifically referring to vaccine strain virus.

Vaccinated people spread viruses.

#flu","Charlotte, NC"
"3689",3689,"CoercedTaxSlave","@DocBastard @takeatoothbrush @MrsAmes84 @HonestMum Herd immunity is theoretically possible with natural immunity. Herd immunity is impossible with vaccines because vaccinated people spread virus. Viruses also mutate, as has already occurred with pertussis, and mutated viruses are also spread by vaccinated people.

#vaccines #flu","Charlotte, NC"
"3690",3690,"CoercedTaxSlave","@SkepticCyclist @DocBastard @takeatoothbrush @MrsAmes84 @HonestMum That study showed a 630% INCREASE Of VIRUS SPREADING by the ones vaccinated with flu virus, compared to the unvaccinated. Scientifically herd immunity is impossible with vaccines regardless of the popular propaganda to the contrary. Her immunity is impossible with #vaccines #flu","Charlotte, NC"
"3691",3691,"CoercedTaxSlave","@CheriHeltOR Recently vaccinated people shed (spread) viruses to others, infecting them and endangering the immunocompromised. 

Also, many vaccines are NOT designed to prevent virus spreading, only symptoms. This is common knowledge to immunologists.

#vaccines #measlesoutbreak #measles #flu","Charlotte, NC"
"3692",3692,"CoercedTaxSlave","@SkepticCyclist @DocBastard @takeatoothbrush @MrsAmes84 @HonestMum A study showed that people vaccinated for flu can spread up to 630% more virus to others around them just from their breathing. Many inconvenient scientific studies prove herd immunity is impossible with vaccines. 

#vaccines #vaccine #LearnTheRisk #VaccineInjury #flushot","Charlotte, NC"
"3693",3693,"CoercedTaxSlave","@DocBastard @takeatoothbrush @MrsAmes84 @HonestMum Herd immunity is impossible with vaccines.
1) vaccine immunity is only temporary and wears off after a few years. Natural immunity is life long.
2) vaccinated people spread virus. Many vaccines are not designed to prevent transmission virus, only prevent symptoms.

#Vaccines #flu","Charlotte, NC"
"3694",3694,"CoercedTaxSlave","@DerekCressman FACT: Vaccinated people spread viruses for weeks or months after they are vaccinated according to several scientific studies. People vaccinated for flu spread 630% MORE virus than unvaccinated people according to another scientific study. 

#VaccinateYourKids #measlesoutbreak","Charlotte, NC"
"3695",3695,"RhonaA_PhD","Signage at Piedmont Hospital &amp; rightfully so!
There’s a 2nd #flu wave breaking
Per <U+2066>@DrBenSpitalnick<U+2069>, ‘...best way to protect yourself &amp; your children is getting the #flushot. Even tho it’s late in the season it’s still effective’ #ListenToTheDoctor
https://t.co/vk36KZgiVz https://t.co/qMVsChxBrW","Atlanta, GA"
"3698",3698,"ViraBurnayeva","In 2016 #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/cMRKdCz07e

The data showed the effectiveness of live #FluVaccine against any flu virus was 3%. It means no protective benefit could be measured.

#VaccineFailure #vaccines https://t.co/Dy1ZT3JYeg","NoVA, USA"
"3699",3699,"ViraBurnayeva","Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza Respiratory Virus Infections Associated with Receipt of Inactivated #Influenza #Vaccine

https://t.co/kYIpEjYcnf

#LearnTheRisk #VaccineSafety #FluVaccine #Flu https://t.co/54rPkQ3Las","NoVA, USA"
"3700",3700,"ViraBurnayeva","Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza Respiratory Virus Infections Associated with Receipt of Inactivated #Influenza #Vaccine

https://t.co/kYIpEjYcnf

#LearnTheRisk #VaccineSafety #FluVaccine #Flu https://t.co/EJXSM67CwC","NoVA, USA"
"3701",3701,"HeySweetTweetz","Y’all really sleep in the same bed as your partner or significant other when they have the flu or some other virus? Pretty sure that’s what the couple at my job did. Guy came in hacking his lungs out till he puked in our back office. Thanks for putting us all at risk nigga! <U+0001F610><U+0001F610>","Kissimmee, FL"
"3702",3702,"ellenblogs","Because my husband has an impaired immune system, he's a lot more likely to get sick than I am. And, what starts as a simple cold or flu for me, can be something more serious for him. #IGotMyShot #IC #Ad @lungassociation  https://t.co/J9TpVHZ37H https://t.co/SrguOniuqh","Vermont"
"3703",3703,"TheNerdinaSkirt","Stupid flu virus
Multiplying and spreading
You can go to hell. https://t.co/nTCls6OPMq","Chicago, IL"
"3704",3704,"Nobody20191","Pussy and Dicks are killing people's like the flu virus..","Florida, USA"
"3706",3706,"thisaintrightay","@RandPaul draws a false equivalency between the MMR vaccine and the annual flu vaccines. One cannot compare the effectiveness of the two since the flu virus constantly mutates. He should know that being a ""doctor"".
https://t.co/ruxcI315mA","Inland Northwest USA"
"3707",3707,"KCERprogram","It’s not too late to get vaccinated against the #flu virus! Click on this link to read why you should get the flu shot now: https://t.co/v2dTaBSqeH","Tampa, FL"
"3708",3708,"RealThndrMonkey","@wefitu12 @eileendt5 @ArnMenconi @YousefMunayyer @AOC @RashidaTlaib @IlhanMN You can't have Trump in the White House unless you have some Steve Kings out there providing cover for Trump. 

If you have the flu with a cough... you just don't attack the cough (Trump), you go after the virus (Steve King).","Western Arkansas"
"3709",3709,"Jibi_64","@jankdotnet @DemiShackleford Not only that, but the more people choose to undermine herd immunity, the quicker a virus/illness evolves and basically outdates developed vaccination attempts.

Source: I worked in pharmacy for several years and saw this exact thing happen for a couple of flu seasons.","Lake Worth, FL"
"3710",3710,"eatartdaily","Want to change your life? 

1. Catch a terrible flu virus in March
2. Spend five days indoors losing your mind and talking to the kettle
3. Actually see Jesus. Repeatedly
4. You now know what to do","Cyprus"
"3711",3711,"hln2002","@LayaliQais4 @such_as_breeze <U+0627><U+0633><U+0645> <U+0627><U+0644><U+0644><U+0647> <U+0627><U+0646><U+064A> <U+0645><U+0627><U+0627><U+062D><U+0628> <U+0627><U+0644><U+0627><U+0628><U+0631> <U+062A><U+0642><U+0644><U+0644> <U+0627><U+0644><U+0645><U+0646><U+0627><U+0639><U+0647> <U+0648><U+062D><U+062A><U+0649> <U+0627><U+0644><U+0627><U+062F><U+0648><U+064A><U+0647> <U+0628><U+0634><U+0643><U+0644> <U+0639><U+0627><U+0645> <U+0627><U+0644><U+0627><U+0641><U+0636><U+0644> <U+0648> <U+062E><U+0627><U+0635><U+0647> <U+0627><U+0644><U+0643><U+0645> <U+062A><U+0623><U+062E><U+0630><U+0648><U+0646> <U+0644><U+0642><U+0627><U+062D> <U+0627><U+0644><U+0641><U+0644><U+0648> <U+0628><U+0634><U+0647><U+0631> <U+0669> <U+0635><U+062D> <U+0645><U+0627><U+064A><U+063A><U+0637><U+064A> <U+0643><U+0644> <U+0627><U+0644>  <U+0623><U+0646><U+0648><U+0627><U+0639> flu virus <U+0628><U+0633> <U+0639> <U+0627><U+0644><U+0627><U+0642><U+0644> <U+064A><U+0642><U+0644><U+0644> <U+0645><U+0646> <U+062D><U+062F><U+062A><U+0647> <U+0648> <U+0627><U+062D><U+062A><U+0645><U+0627><U+0644> <U+0645><U+0627><U+062A><U+0635><U+064A><U+0628><U+0643><U+0645> <U+0627><U+064A> <U+0639><U+062F><U+0648><U+0649>","Milton, Ontario"
"3713",3713,"youssefrddad","19 more die from flu-related illness in Arkansas last week, and the health department says about 70 percent of those patients either didn't get a flu shot or had no vaccination history. #ARNews https://t.co/pSnMuTP5Bl","Little Rock, AR"
"3714",3714,"NHSaaa","#FluFact: COPD can put extra strain on your body making you more vulnerable to the #flu virus. Get vaccinated! #ReadyForFlu https://t.co/YOCyLZVw8C","Ayrshire"
"3715",3715,"NHSaaa","#FluFact: COPD can put extra strain on your body making you more vulnerable to the #flu virus. Get vaccinated! #ReadyForFlu https://t.co/dq5oGUC0FR","Ayrshire"
"3716",3716,"Crewsett","@BillCubbieBlue Just read another Mooney piece saying the virus was mononucleosis. How much worse is that than the flu? I legitimately don’t know.","Philadelphia"
